Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1763431277,550,,Aggregated,3348.000000,4.000000,68,91,99,100,120,190,230,300,490,700,780,127383,2737,68,76.96376506123363,26.084208977408707,776.2674589757808,12.990524638295534
1763431278,534,,Aggregated,3444.700000,4.100000,70,92,99,100,120,190,230,300,490,700,780,130288,2740,70,77.7983206640959,26.084208977408707,776.2674589757808,12.910935773056613
1763431279,496,,Aggregated,3518.600000,4.400000,74,94,100,110,120,190,250,300,480,700,780,138979,2758,74,80.21985091757259,26.084208977408707,776.2674589757808,12.70242266817289
1763431280,580,,Aggregated,3518.600000,4.400000,74,94,100,110,120,190,250,300,480,700,780,138979,2758,74,80.21985091757259,26.084208977408707,776.2674589757808,12.70242266817289
1763431281,564,,Aggregated,3584.900000,6.200000,75,95,100,110,130,190,250,310,480,700,780,141786,2760,75,81.1406484573543,26.084208977408707,776.2674589757808,12.638497453909412
1763431282,526,,Aggregated,3609.800000,5.600000,80,96,100,110,130,200,270,310,480,700,780,150503,2771,80,83.52174053637748,26.084208977408707,776.2674589757808,12.452648784409613
1763431283,610,,Aggregated,3609.800000,5.600000,80,96,100,110,130,200,270,310,480,700,780,150503,2771,80,83.52174053637748,26.084208977408707,776.2674589757808,12.452648784409613
1763431284,594,,Aggregated,3715.100000,6.000000,81,96,100,110,140,200,270,310,480,700,780,153414,2775,81,84.36699346241295,26.084208977408707,776.2674589757808,12.396013401645222
1763431285,556,,Aggregated,3783.800000,6.000000,84,98,100,110,150,200,280,310,480,670,780,162363,2791,84,86.86323677265247,26.084208977408707,776.2674589757808,12.253487555662312
1763431286,640,,Aggregated,3783.800000,6.000000,84,98,100,110,150,200,280,310,480,670,780,162363,2791,84,86.86323677265247,26.084208977408707,776.2674589757808,12.253487555662312
1763431287,624,,Aggregated,3843.000000,5.400000,85,98,100,110,150,200,280,310,480,670,780,165405,2797,85,87.62769203866199,26.084208977408707,776.2674589757808,12.206366192074
1763431288,586,,Aggregated,3872.700000,5.500000,87,99,110,110,160,210,290,310,480,660,780,174264,2827,87,90.13482739163227,26.084208977408707,776.2674589757808,12.080062434008171
1763431289,670,,Aggregated,3872.700000,5.500000,87,99,110,110,160,210,290,310,480,660,780,174264,2827,87,90.13482739163227,26.084208977408707,776.2674589757808,12.080062434008171
1763431290,654,,Aggregated,3894.800000,7.000000,88,100,110,110,170,210,290,310,480,660,780,177324,2827,88,90.93244963712718,26.084208977408707,776.2674589757808,12.039357334596557
1763431291,616,,Aggregated,3914.200000,6.900000,90,100,110,110,180,210,300,320,480,650,780,186216,2827,90,93.48042698278624,26.084208977408707,776.2674589757808,11.925693817931863
1763431292,700,,Aggregated,3914.200000,6.900000,90,100,110,110,180,210,300,320,480,650,780,186216,2827,90,93.48042698278624,26.084208977408707,776.2674589757808,11.925693817931863
1763431293,684,,Aggregated,3948.200000,6.900000,90,100,110,110,180,210,300,320,490,650,780,189349,2833,90,94.35525261673368,26.084208977408707,776.2674589757808,11.889510903147098
1763431294,646,,Aggregated,3935.400000,7.100000,91,100,110,120,190,210,300,320,490,680,780,198712,2854,91,96.57291259910053,26.084208977408707,776.2674589757808,11.777567534924916
1763431295,730,,Aggregated,3935.400000,7.100000,91,100,110,120,190,210,300,320,490,680,780,198712,2854,91,96.57291259910053,26.084208977408707,776.2674589757808,11.777567534924916
1763431296,714,,Aggregated,4043.600000,7.200000,92,100,110,120,190,220,300,330,490,670,780,201767,2867,92,97.39578603056529,26.084208977408707,776.2674589757808,11.74746613668241
1763431297,676,,Aggregated,4067.700000,9.300000,93,100,110,120,190,220,300,340,500,660,780,211268,2904,93,99.82750199131839,26.084208977408707,776.2674589757808,11.663190828710453
